model,dataset,data_dir,seed,train_percent,hidden,lr,weight_decay,epochs_trained,micro_f1,macro_f1,auc_roc_macro,ap,ap_micro
GCN,F100_h0.2_h0.2,data\synthetic\exp13_coverage_gaps\F100_h0.2_h0.2,2,0.6,256,0.01,0.0005,101,0.22077073807968647,0.08049425962088878,0.6884367387222643,0.1937180855010517,0.23236450125519406
GCN,F100_h0.6_h0.6,data\synthetic\exp13_coverage_gaps\F100_h0.6_h0.6,0,0.6,256,0.01,0.0005,299,0.43108873505349277,0.3105262979854094,0.7927492916799552,0.420524872825281,0.49455194041126743
GCN,F100_h0.6_h0.6,data\synthetic\exp13_coverage_gaps\F100_h0.6_h0.6,1,0.6,256,0.01,0.0005,270,0.4502923976608187,0.3242644673515781,0.7880122640909082,0.40904067386632115,0.4793684943388195
GCN,F100_h0.6_h0.6,data\synthetic\exp13_coverage_gaps\F100_h0.6_h0.6,2,0.6,256,0.01,0.0005,290,0.43043762246897455,0.31223057676104643,0.8006902747331577,0.41529737125482935,0.49381083384331725
GCN,F300_h0.2_h0.2,data\synthetic\exp13_coverage_gaps\F300_h0.2_h0.2,0,0.6,256,0.01,0.0005,222,0.234375,0.09293177942224887,0.7189037214226102,0.2310158120133659,0.3476191848878563
GCN,F300_h0.2_h0.2,data\synthetic\exp13_coverage_gaps\F300_h0.2_h0.2,1,0.6,256,0.01,0.0005,214,0.21460602178090968,0.08085320464680168,0.7211353696382519,0.2315814564675191,0.33745822559627453
GCN,F300_h0.2_h0.2,data\synthetic\exp13_coverage_gaps\F300_h0.2_h0.2,2,0.6,256,0.01,0.0005,236,0.2159709618874773,0.08390012537719105,0.7149767949535419,0.22777598214536665,0.33698520761627127
GCN,F300_h0.6_h0.6,data\synthetic\exp13_coverage_gaps\F300_h0.6_h0.6,0,0.6,256,0.01,0.0005,299,0.4525,0.3538885105139924,0.777201997164908,0.4075057930014574,0.5244663624255888
GCN,F300_h0.6_h0.6,data\synthetic\exp13_coverage_gaps\F300_h0.6_h0.6,1,0.6,256,0.01,0.0005,299,0.41447789878283153,0.3156404980263622,0.7664944500502848,0.3612230942570148,0.46196440887911194
GCN,F300_h0.6_h0.6,data\synthetic\exp13_coverage_gaps\F300_h0.6_h0.6,2,0.6,256,0.01,0.0005,282,0.3956442831215971,0.2935670097479596,0.7554992010534874,0.3828601033569395,0.4917179867453303
GCN,unlab20_h0.2_h0.2,data\synthetic\exp13_coverage_gaps\unlab20_h0.2_h0.2,0,0.6,256,0.01,0.0005,299,0.2804998355804012,0.15236657336377382,0.7240764725208408,0.2628934296603561,0.40724716305999326
GCN,unlab20_h0.2_h0.2,data\synthetic\exp13_coverage_gaps\unlab20_h0.2_h0.2,1,0.6,256,0.01,0.0005,299,0.3054119269217511,0.17169975718186214,0.7295493310738103,0.2728234825016375,0.41908188192386203
GCN,unlab20_h0.2_h0.2,data\synthetic\exp13_coverage_gaps\unlab20_h0.2_h0.2,2,0.6,256,0.01,0.0005,299,0.32501756851721714,0.1764453093315585,0.73557239887191,0.2810205993308452,0.43072488304519985
GCN,unlab40_h0.2_h0.2,data\synthetic\exp13_coverage_gaps\unlab40_h0.2_h0.2,0,0.6,256,0.01,0.0005,177,0.1848393298544356,0.11306873314251804,0.6794045263834712,0.1716238158064431,0.2581564343410331
GCN,unlab40_h0.2_h0.2,data\synthetic\exp13_coverage_gaps\unlab40_h0.2_h0.2,1,0.6,256,0.01,0.0005,96,0.1839850026780932,0.11893689906970699,0.6966023796296333,0.19670043183686978,0.2668223633917418
GCN,unlab40_h0.2_h0.2,data\synthetic\exp13_coverage_gaps\unlab40_h0.2_h0.2,2,0.6,256,0.01,0.0005,94,0.18838961763885012,0.11595838002562939,0.6880416147513657,0.20501275302568103,0.27645943801924333
GCN,unlab20_h0.6_h0.6,data\synthetic\exp13_coverage_gaps\unlab20_h0.6_h0.6,0,0.6,256,0.01,0.0005,250,0.38046695166063793,0.26827533005878323,0.8074501221393922,0.4358538358000487,0.5594898245154059
GCN,unlab20_h0.6_h0.6,data\synthetic\exp13_coverage_gaps\unlab20_h0.6_h0.6,1,0.6,256,0.01,0.0005,204,0.4119269217511203,0.2854610574400045,0.8131264872332103,0.4450798078816458,0.5675100316374395
GCN,unlab20_h0.6_h0.6,data\synthetic\exp13_coverage_gaps\unlab20_h0.6_h0.6,2,0.6,256,0.01,0.0005,262,0.4248067463106114,0.2940953755577959,0.8161477007243144,0.45780569379210745,0.5798827774413049
GCN,unlab40_h0.6_h0.6,data\synthetic\exp13_coverage_gaps\unlab40_h0.6_h0.6,0,0.6,256,0.01,0.0005,299,0.24883273825872013,0.18191957551317456,0.765306109455518,0.2864465528511465,0.39965772628793006
GCN,unlab40_h0.6_h0.6,data\synthetic\exp13_coverage_gaps\unlab40_h0.6_h0.6,1,0.6,256,0.01,0.0005,278,0.2437064809855383,0.18140370309359072,0.7585118928473438,0.29241337827941316,0.379201284185645
GCN,unlab40_h0.6_h0.6,data\synthetic\exp13_coverage_gaps\unlab40_h0.6_h0.6,2,0.6,256,0.01,0.0005,250,0.2506279653921295,0.1825889152952064,0.7658754236079288,0.31482519094049427,0.4150625986772281
H2GCN,h0.4_lm_high_h0.4,data\synthetic\exp13_coverage_gaps\h0.4_lm_high_h0.4,0,0.6,64,0.01,0.0005,271,0.8754200051692944,0.7713602881981846,0.9463495723220128,0.8498310080993499,0.9469154943119159
H2GCN,h0.4_lm_high_h0.4,data\synthetic\exp13_coverage_gaps\h0.4_lm_high_h0.4,1,0.6,64,0.01,0.0005,218,0.85986328125,0.7317983256378475,0.9256069733456623,0.8147451920979399,0.9351680786163601
H2GCN,h0.4_lm_high_h0.4,data\synthetic\exp13_coverage_gaps\h0.4_lm_high_h0.4,2,0.6,64,0.01,0.0005,293,0.8782249742002064,0.7753702796096579,0.9367050856176172,0.8303075769497014,0.9431269824079315
H2GCN,C40_h0.5_h0.5,data\synthetic\exp13_coverage_gaps\C40_h0.5_h0.5,0,0.6,64,0.01,0.0005,233,0.6872913992297818,0.4156213655977976,0.740220718519303,0.4479548983439881,0.7094094058915826
H2GCN,C40_h0.5_h0.5,data\synthetic\exp13_coverage_gaps\C40_h0.5_h0.5,1,0.6,64,0.01,0.0005,194,0.6887229660144182,0.3987773538469304,0.735001087411322,0.44541838461526373,0.7242221230716391
H2GCN,C40_h0.5_h0.5,data\synthetic\exp13_coverage_gaps\C40_h0.5_h0.5,2,0.6,64,0.01,0.0005,229,0.6794938016528925,0.41579574825005505,0.7288578522968687,0.4384752566594117,0.7013296470788902
H2GCN,F100_h0.2_h0.2,data\synthetic\exp13_coverage_gaps\F100_h0.2_h0.2,0,0.6,64,0.01,0.0005,299,0.44808055380742606,0.35116720202879115,0.84423382534473,0.4756669170187928,0.6013090311729371
H2GCN,F100_h0.2_h0.2,data\synthetic\exp13_coverage_gaps\F100_h0.2_h0.2,1,0.6,64,0.01,0.0005,285,0.46588693957115007,0.35789766327707095,0.8350778964865354,0.4628692757725461,0.5907954040649597
H2GCN,F100_h0.2_h0.2,data\synthetic\exp13_coverage_gaps\F100_h0.2_h0.2,2,0.6,64,0.01,0.0005,170,0.3775310254735467,0.26671527019007724,0.7989093295260365,0.38344874751626656,0.5084273968881081
H2GCN,F100_h0.6_h0.6,data\synthetic\exp13_coverage_gaps\F100_h0.6_h0.6,0,0.6,64,0.01,0.0005,166,0.5210824417872876,0.43677972985344643,0.8447872819886906,0.5257111949637809,0.6397915809085853
H2GCN,F100_h0.6_h0.6,data\synthetic\exp13_coverage_gaps\F100_h0.6_h0.6,1,0.6,64,0.01,0.0005,134,0.5133203378817414,0.4343921498327963,0.8200380222445602,0.4884316723546814,0.5991435875748468
H2GCN,F100_h0.6_h0.6,data\synthetic\exp13_coverage_gaps\F100_h0.6_h0.6,2,0.6,64,0.01,0.0005,207,0.5408229915088177,0.4752456363053973,0.8496718819904654,0.5335307192614097,0.64444968309412
H2GCN,F300_h0.2_h0.2,data\synthetic\exp13_coverage_gaps\F300_h0.2_h0.2,0,0.6,64,0.01,0.0005,269,0.456875,0.357255910738082,0.8520233938117249,0.4968002442082537,0.6435472877139214
H2GCN,F300_h0.2_h0.2,data\synthetic\exp13_coverage_gaps\F300_h0.2_h0.2,1,0.6,64,0.01,0.0005,279,0.4349775784753363,0.341763044986687,0.8391431343257265,0.4894551587946284,0.6259946856364279
H2GCN,F300_h0.2_h0.2,data\synthetic\exp13_coverage_gaps\F300_h0.2_h0.2,2,0.6,64,0.01,0.0005,299,0.41742286751361163,0.3279713415215211,0.8369342300828635,0.48509335834296935,0.6222714719766105
H2GCN,F300_h0.6_h0.6,data\synthetic\exp13_coverage_gaps\F300_h0.6_h0.6,0,0.6,64,0.01,0.0005,170,0.485625,0.3887619284994421,0.8177999390956453,0.4779097958086229,0.6326254155773834
H2GCN,F300_h0.6_h0.6,data\synthetic\exp13_coverage_gaps\F300_h0.6_h0.6,1,0.6,64,0.01,0.0005,161,0.47725816784112746,0.3843002315462879,0.8087464321488504,0.4753198466080568,0.6005107079336968
H2GCN,F300_h0.6_h0.6,data\synthetic\exp13_coverage_gaps\F300_h0.6_h0.6,2,0.6,64,0.01,0.0005,204,0.46098003629764067,0.3771328380133373,0.816327471720296,0.5113104423099805,0.6378426718317749
H2GCN,unlab20_h0.2_h0.2,data\synthetic\exp13_coverage_gaps\unlab20_h0.2_h0.2,0,0.6,64,0.01,0.0005,278,0.39263400197303516,0.2885015872646647,0.8556376021596831,0.4853688314631244,0.6441453058799501
H2GCN,unlab20_h0.2_h0.2,data\synthetic\exp13_coverage_gaps\unlab20_h0.2_h0.2,1,0.6,64,0.01,0.0005,267,0.4343329886246122,0.32606408745745036,0.8523223849631647,0.49785474013495684,0.6731753922650651
H2GCN,unlab20_h0.2_h0.2,data\synthetic\exp13_coverage_gaps\unlab20_h0.2_h0.2,2,0.6,64,0.01,0.0005,299,0.4501054111033029,0.3375594307877789,0.866924225233048,0.5008555661709002,0.6710720160245717
H2GCN,unlab40_h0.2_h0.2,data\synthetic\exp13_coverage_gaps\unlab40_h0.2_h0.2,0,0.6,64,0.01,0.0005,149,0.23647349629222741,0.17370820960605296,0.7832888539093554,0.29646676776526726,0.42854427708880005
H2GCN,unlab40_h0.2_h0.2,data\synthetic\exp13_coverage_gaps\unlab40_h0.2_h0.2,1,0.6,64,0.01,0.0005,146,0.23379753615425816,0.17730690525277729,0.8016877343922213,0.3284285473730356,0.4407750943811676
H2GCN,unlab40_h0.2_h0.2,data\synthetic\exp13_coverage_gaps\unlab40_h0.2_h0.2,2,0.6,64,0.01,0.0005,160,0.24504605079542283,0.18356171094162194,0.8072731461495012,0.33537492665971275,0.4392695810798859
H2GCN,unlab20_h0.6_h0.6,data\synthetic\exp13_coverage_gaps\unlab20_h0.6_h0.6,0,0.6,64,0.01,0.0005,116,0.3837553436369615,0.2882892792562033,0.8175631886605654,0.43512078223566386,0.5723219531271065
H2GCN,unlab20_h0.6_h0.6,data\synthetic\exp13_coverage_gaps\unlab20_h0.6_h0.6,1,0.6,64,0.01,0.0005,142,0.4298517752499138,0.3262370948425107,0.8324326880705633,0.46759827245443103,0.619271050775629
H2GCN,unlab20_h0.6_h0.6,data\synthetic\exp13_coverage_gaps\unlab20_h0.6_h0.6,2,0.6,64,0.01,0.0005,98,0.438158819395643,0.3334314769416144,0.8321576463239525,0.4806902003106387,0.6159008136142948
H2GCN,unlab40_h0.6_h0.6,data\synthetic\exp13_coverage_gaps\unlab40_h0.6_h0.6,0,0.6,64,0.01,0.0005,116,0.25322713540236197,0.19649290639105377,0.7878586983891828,0.3204909892423097,0.43229691116352675
H2GCN,unlab40_h0.6_h0.6,data\synthetic\exp13_coverage_gaps\unlab40_h0.6_h0.6,1,0.6,64,0.01,0.0005,118,0.2517407605784681,0.20077318826993107,0.7973479435017595,0.3416210940733162,0.45129026013575857
H2GCN,unlab40_h0.6_h0.6,data\synthetic\exp13_coverage_gaps\unlab40_h0.6_h0.6,2,0.6,64,0.01,0.0005,142,0.26542003907340217,0.2082755273034432,0.806723165077287,0.3685705436126956,0.4863488804971482
